ts,ProductID,Type,Airtemperature[°C],Processtemperature[°C],Rotationalspeed[rpm],Torque[Nm],Toolwear[min],FailureType
2023-06-04 01:15:00,H29707,H,25.950000000000045,36.35000000000002,1392,44.8,111,No Failure
2023-06-04 01:30:00,M15154,M,25.950000000000045,36.35000000000002,1372,51.1,116,No Failure
2023-06-04 01:45:00,M15155,M,25.950000000000045,36.450000000000045,1716,30.7,119,No Failure
2023-06-04 02:00:00,L47476,L,25.850000000000023,36.35000000000002,1395,46.2,122,No Failure
2023-06-04 02:15:00,L47477,L,25.850000000000023,36.35000000000002,1713,25.3,124,No Failure
2023-06-04 02:30:00,H29712,H,25.75,36.35000000000002,2129,18.7,126,No Failure
2023-06-04 02:45:00,M15159,M,25.65000000000004,36.150000000000034,1567,35.6,131,No Failure
2023-06-04 03:00:00,L47480,L,25.65000000000004,36.25,1622,38.3,134,No Failure
2023-06-04 03:15:00,L47481,L,25.55000000000001,36.25,1740,27.1,136,No Failure
2023-06-04 03:30:00,H29716,H,25.65000000000004,36.25,1512,35.1,138,No Failure
2023-06-04 03:45:00,M15163,M,25.65000000000004,36.25,1479,43.5,143,No Failure
2023-06-04 04:00:00,L47484,L,25.65000000000004,36.25,1737,27.5,146,No Failure
2023-06-04 04:15:00,L47485,L,25.65000000000004,36.25,2129,19.2,148,No Failure
2023-06-04 04:30:00,L47486,L,25.65000000000004,36.25,1374,47.1,150,No Failure
2023-06-04 04:45:00,M15167,M,25.65000000000004,36.25,1579,36.6,152,No Failure
2023-06-04 05:00:00,L47488,L,25.75,36.35000000000002,1305,47.2,155,No Failure
2023-06-04 05:15:00,M15169,M,25.75,36.35000000000002,1449,40.8,157,No Failure
2023-06-04 05:30:00,H29724,H,25.850000000000023,36.450000000000045,1526,41.8,160,No Failure
2023-06-04 05:45:00,M15171,M,25.850000000000023,36.450000000000045,1453,44.1,165,No Failure
2023-06-04 06:00:00,L47492,L,25.75,36.450000000000045,1468,36.0,168,No Failure
2023-06-04 06:15:00,L47493,L,25.850000000000023,36.450000000000045,1313,50.8,170,No Failure
2023-06-04 06:30:00,M15174,M,25.75,36.35000000000002,1300,53.0,172,No Failure
2023-06-04 06:45:00,L47495,L,25.75,36.25,1646,40.6,175,No Failure
2023-06-04 07:00:00,L47496,L,25.65000000000004,36.25,1714,33.2,177,No Failure
2023-06-04 07:15:00,L47497,L,25.65000000000004,36.25,1685,28.4,179,No Failure
2023-06-04 07:30:00,L47498,L,25.65000000000004,36.25,1512,39.9,181,No Failure
2023-06-04 07:45:00,L47499,L,25.65000000000004,36.25,1612,32.1,183,No Failure
2023-06-04 08:00:00,H29734,H,25.65000000000004,36.25,1550,38.2,185,No Failure
2023-06-04 08:15:00,L47501,L,25.65000000000004,36.25,1518,32.5,190,No Failure
2023-06-04 08:30:00,L47502,L,25.65000000000004,36.35000000000002,1448,40.0,192,No Failure
2023-06-04 08:45:00,L47503,L,25.65000000000004,36.35000000000002,1561,46.3,194,No Failure
2023-06-04 09:00:00,M15184,M,25.65000000000004,36.35000000000002,1488,41.9,196,No Failure
2023-06-04 09:15:00,L47505,L,25.65000000000004,36.35000000000002,1699,27.8,199,No Failure
2023-06-04 09:30:00,L47506,L,25.55000000000001,36.35000000000002,1501,41.4,201,No Failure
2023-06-04 09:45:00,L47507,L,25.55000000000001,36.35000000000002,1373,56.7,203,Overstrain Failure
2023-06-04 10:00:00,H29742,H,25.450000000000045,36.25,1703,31.4,205,No Failure
2023-06-04 10:15:00,H29743,H,25.55000000000001,36.35000000000002,1720,29.9,210,No Failure
2023-06-04 10:30:00,M15190,M,25.450000000000045,36.25,1398,41.9,215,No Failure
2023-06-04 10:45:00,M15191,M,25.450000000000045,36.25,1391,51.9,218,No Failure
2023-06-04 11:00:00,M15192,M,25.450000000000045,36.150000000000034,1538,40.2,0,No Failure
2023-06-04 11:15:00,L47513,L,25.350000000000023,36.05000000000001,1647,31.3,3,No Failure
2023-06-04 11:30:00,M15194,M,25.350000000000023,35.950000000000045,1469,44.8,5,No Failure
2023-06-04 11:45:00,L47515,L,25.25,35.950000000000045,1749,25.9,8,No Failure
2023-06-04 12:00:00,M15196,M,25.450000000000045,36.05000000000001,1995,20.5,10,No Failure
2023-06-04 12:15:00,L47517,L,25.450000000000045,36.150000000000034,1742,27.7,13,No Failure
2023-06-04 12:30:00,L47518,L,25.350000000000023,36.05000000000001,1563,38.2,15,No Failure
2023-06-04 12:45:00,M15199,M,25.350000000000023,36.05000000000001,1713,32.2,17,No Failure
2023-06-04 13:00:00,L47520,L,25.25,35.950000000000045,1474,39.4,20,No Failure
2023-06-04 13:15:00,M15201,M,25.25,36.05000000000001,1530,32.6,22,No Failure
2023-06-04 13:30:00,L47522,L,25.25,36.05000000000001,1471,46.5,25,No Failure
2023-06-04 13:45:00,L47523,L,25.350000000000023,36.150000000000034,1388,48.6,27,No Failure
2023-06-04 14:00:00,M15204,M,25.350000000000023,36.05000000000001,2448,13.8,29,No Failure
2023-06-04 14:15:00,L47525,L,25.350000000000023,36.150000000000034,1585,32.9,32,No Failure
2023-06-04 14:30:00,M15206,M,25.350000000000023,36.150000000000034,1459,45.2,34,No Failure
2023-06-04 14:45:00,L47527,L,25.350000000000023,36.150000000000034,1544,40.8,37,No Failure
2023-06-04 15:00:00,L47528,L,25.450000000000045,36.150000000000034,1617,31.7,39,No Failure
2023-06-04 15:15:00,L47529,L,25.450000000000045,36.150000000000034,1595,34.3,41,No Failure
2023-06-04 15:30:00,H29764,H,25.450000000000045,36.150000000000034,1400,44.3,43,No Failure
2023-06-04 15:45:00,M15211,M,25.450000000000045,36.25,1611,31.0,48,No Failure
2023-06-04 16:00:00,M15212,M,25.450000000000045,36.25,1507,46.0,51,No Failure
2023-06-04 16:15:00,H29767,H,25.350000000000023,36.150000000000034,1674,30.0,54,No Failure
2023-06-04 16:30:00,L47534,L,25.450000000000045,36.150000000000034,1658,34.3,59,No Failure
2023-06-04 16:45:00,L47535,L,25.450000000000045,36.150000000000034,1623,36.9,61,No Failure
2023-06-04 17:00:00,M15216,M,25.450000000000045,36.25,1398,48.9,63,No Failure
2023-06-04 17:15:00,L47537,L,25.450000000000045,36.25,1517,34.2,66,No Failure
2023-06-04 17:30:00,M15218,M,25.450000000000045,36.150000000000034,1467,36.7,68,No Failure
2023-06-04 17:45:00,M15219,M,25.450000000000045,36.150000000000034,1567,34.6,71,No Failure
2023-06-04 18:00:00,M15220,M,25.350000000000023,36.150000000000034,1521,38.2,74,No Failure
2023-06-04 18:15:00,L47541,L,25.350000000000023,36.150000000000034,1596,36.8,77,No Failure
2023-06-04 18:30:00,H29776,H,25.450000000000045,36.150000000000034,1640,30.9,79,No Failure
2023-06-04 18:45:00,L47543,L,25.450000000000045,36.150000000000034,1438,47.8,84,No Failure
2023-06-04 19:00:00,L47544,L,25.450000000000045,36.25,1407,55.2,86,No Failure
2023-06-04 19:15:00,L47545,L,25.450000000000045,36.25,1353,57.5,88,No Failure
2023-06-04 19:30:00,M15226,M,25.450000000000045,36.35000000000002,1552,40.9,90,No Failure
2023-06-04 19:45:00,M15227,M,25.450000000000045,36.25,1569,38.3,93,No Failure
2023-06-04 20:00:00,L47548,L,25.350000000000023,36.25,1489,39.5,96,No Failure
2023-06-04 20:15:00,H29783,H,25.350000000000023,36.25,1587,36.1,98,No Failure
2023-06-04 20:30:00,M15230,M,25.350000000000023,36.150000000000034,1622,37.2,103,No Failure
2023-06-04 20:45:00,L47551,L,25.350000000000023,36.25,1604,38.1,106,No Failure
2023-06-04 21:00:00,M15232,M,25.25,36.150000000000034,1405,51.7,108,No Failure
2023-06-04 21:15:00,L47553,L,25.25,36.150000000000034,1412,42.0,111,No Failure
2023-06-04 21:30:00,L47554,L,25.25,36.150000000000034,1431,43.0,113,No Failure
2023-06-04 21:45:00,L47555,L,25.25,36.05000000000001,1533,37.4,115,No Failure
2023-06-04 22:00:00,M15236,M,25.25,36.05000000000001,1401,51.9,117,No Failure
2023-06-04 22:15:00,M15237,M,25.25,36.05000000000001,1424,53.9,120,No Failure
2023-06-04 22:30:00,L47558,L,25.15000000000004,36.05000000000001,1754,29.4,123,No Failure
2023-06-04 22:45:00,L47559,L,25.15000000000004,36.05000000000001,1754,26.8,125,No Failure
2023-06-04 23:00:00,L47560,L,25.350000000000023,36.150000000000034,2564,12.8,127,Power Failure
2023-06-04 23:15:00,L47561,L,25.350000000000023,36.35000000000002,1546,40.4,129,No Failure
2023-06-04 23:30:00,L47562,L,25.350000000000023,36.35000000000002,1335,48.0,131,No Failure
2023-06-04 23:45:00,M15243,M,25.350000000000023,36.450000000000045,1842,27.0,133,No Failure
2023-06-05 00:00:00,L47564,L,25.350000000000023,36.35000000000002,1712,26.8,136,No Failure
2023-06-05 00:15:00,M15245,M,25.450000000000045,36.450000000000045,1414,45.4,138,No Failure
2023-06-05 00:30:00,L47566,L,25.450000000000045,36.55000000000001,1319,50.9,141,No Failure
2023-06-05 00:45:00,L47567,L,25.55000000000001,36.55000000000001,1249,60.4,143,No Failure
2023-06-05 01:00:00,L47568,L,25.450000000000045,36.55000000000001,1455,48.2,145,No Failure
2023-06-05 01:15:00,M15249,M,25.450000000000045,36.55000000000001,1408,54.8,147,No Failure
2023-06-05 01:30:00,L47570,L,25.450000000000045,36.55000000000001,1460,46.7,150,No Failure
2023-06-05 01:45:00,L47571,L,25.450000000000045,36.450000000000045,1491,38.1,152,No Failure
2023-06-05 02:00:00,M15252,M,25.450000000000045,36.35000000000002,1490,43.4,154,No Failure
2023-06-05 02:15:00,M15253,M,25.350000000000023,36.25,1350,52.2,157,No Failure
2023-06-05 02:30:00,L47574,L,25.350000000000023,36.25,1528,39.9,160,No Failure
2023-06-05 02:45:00,L47575,L,25.25,36.150000000000034,1571,37.7,162,No Failure
2023-06-05 03:00:00,L47576,L,25.25,36.150000000000034,1490,42.6,164,No Failure
2023-06-05 03:15:00,M15257,M,25.25,36.150000000000034,1774,28.9,166,No Failure
2023-06-05 03:30:00,H29812,H,25.25,36.150000000000034,1502,43.6,169,No Failure
2023-06-05 03:45:00,L47579,L,25.25,36.25,1392,49.7,174,No Failure
2023-06-05 04:00:00,L47580,L,25.25,36.35000000000002,2100,16.9,176,No Failure
2023-06-05 04:15:00,L47581,L,25.350000000000023,36.35000000000002,1722,30.4,178,No Failure
2023-06-05 04:30:00,L47582,L,25.25,36.450000000000045,1678,32.3,180,No Failure
2023-06-05 04:45:00,L47583,L,25.15000000000004,36.450000000000045,1273,59.8,182,No Failure
2023-06-05 05:00:00,L47584,L,25.15000000000004,36.450000000000045,1297,45.9,184,No Failure
2023-06-05 05:15:00,L47585,L,25.15000000000004,36.35000000000002,1350,57.6,186,No Failure
2023-06-05 05:30:00,L47586,L,25.25,36.450000000000045,1439,51.9,188,No Failure
2023-06-05 05:45:00,M15267,M,25.25,36.35000000000002,1600,42.1,190,No Failure
2023-06-05 06:00:00,M15268,M,25.25,36.450000000000045,1434,44.4,193,No Failure
2023-06-05 06:15:00,L47589,L,25.25,36.450000000000045,1459,41.3,196,No Failure
2023-06-05 06:30:00,M15270,M,25.350000000000023,36.450000000000045,1472,44.9,198,No Failure
2023-06-05 06:45:00,L47591,L,25.350000000000023,36.55000000000001,1429,44.3,201,No Failure
2023-06-05 07:00:00,L47592,L,25.350000000000023,36.450000000000045,1388,48.2,203,No Failure
2023-06-05 07:15:00,L47593,L,25.25,36.25,1573,34.5,205,No Failure
2023-06-05 07:30:00,L47594,L,25.25,36.25,1588,32.5,207,No Failure
2023-06-05 07:45:00,L47595,L,25.350000000000023,36.25,1511,42.8,209,No Failure
2023-06-05 08:00:00,L47596,L,25.25,36.35000000000002,1495,37.8,211,No Failure
2023-06-05 08:15:00,L47597,L,25.25,36.25,1394,50.1,213,No Failure
2023-06-05 08:30:00,L47598,L,25.25,36.25,2151,17.7,0,No Failure
2023-06-05 08:45:00,M15279,M,25.15000000000004,36.150000000000034,1501,38.2,2,No Failure
2023-06-05 09:00:00,M15280,M,25.15000000000004,36.150000000000034,1301,39.6,5,No Failure
2023-06-05 09:15:00,M15281,M,25.15000000000004,36.150000000000034,1657,31.1,8,No Failure
2023-06-05 09:30:00,L47602,L,25.15000000000004,36.150000000000034,1333,55.2,11,No Failure
2023-06-05 09:45:00,L47603,L,25.15000000000004,36.150000000000034,1484,43.9,13,No Failure
2023-06-05 10:00:00,L47604,L,25.15000000000004,36.25,1430,45.7,15,No Failure
2023-06-05 10:15:00,M15285,M,25.15000000000004,36.25,1665,28.9,17,No Failure
2023-06-05 10:30:00,L47606,L,25.25,36.35000000000002,1501,44.9,20,No Failure
2023-06-05 10:45:00,M15287,M,25.350000000000023,36.35000000000002,1496,42.2,22,No Failure
2023-06-05 11:00:00,M15288,M,25.450000000000045,36.450000000000045,1595,36.9,25,No Failure
2023-06-05 11:15:00,L47609,L,25.350000000000023,36.450000000000045,1208,62.3,28,No Failure
2023-06-05 11:30:00,L47610,L,25.350000000000023,36.450000000000045,1596,37.1,30,No Failure
2023-06-05 11:45:00,L47611,L,25.350000000000023,36.35000000000002,1446,41.9,32,No Failure
2023-06-05 12:00:00,M15292,M,25.450000000000045,36.35000000000002,1466,39.7,34,No Failure
2023-06-05 12:15:00,M15293,M,25.450000000000045,36.35000000000002,1848,23.7,37,No Failure
2023-06-05 12:30:00,M15294,M,25.350000000000023,36.35000000000002,1484,44.7,40,No Failure
2023-06-05 12:45:00,L47615,L,25.25,36.150000000000034,1493,41.2,43,No Failure
2023-06-05 13:00:00,L47616,L,25.15000000000004,36.150000000000034,1504,36.3,45,No Failure
2023-06-05 13:15:00,L47617,L,25.15000000000004,36.150000000000034,1538,38.5,47,No Failure
2023-06-05 13:30:00,L47618,L,25.25,36.25,1341,52.2,49,No Failure
2023-06-05 13:45:00,M15299,M,25.25,36.150000000000034,1535,34.6,51,No Failure
2023-06-05 14:00:00,L47620,L,25.25,36.35000000000002,1389,39.2,54,No Failure
2023-06-05 14:15:00,H29855,H,25.350000000000023,36.35000000000002,1393,46.6,56,No Failure
2023-06-05 14:30:00,L47622,L,25.25,36.35000000000002,1399,61.5,61,Power Failure
2023-06-05 14:45:00,H29857,H,25.25,36.35000000000002,1469,45.1,63,No Failure
2023-06-05 15:00:00,L47624,L,25.25,36.25,1582,37.2,68,No Failure
2023-06-05 15:15:00,L47625,L,25.350000000000023,36.450000000000045,1793,26.7,70,No Failure
2023-06-05 15:30:00,L47626,L,25.350000000000023,36.450000000000045,1452,39.0,72,No Failure
2023-06-05 15:45:00,M15307,M,25.450000000000045,36.55000000000001,1376,59.9,74,No Failure
2023-06-05 16:00:00,L47628,L,25.350000000000023,36.450000000000045,1552,44.9,77,No Failure
2023-06-05 16:15:00,L47629,L,25.450000000000045,36.55000000000001,1622,37.9,79,No Failure
2023-06-05 16:30:00,M15310,M,25.450000000000045,36.55000000000001,1419,41.7,81,No Failure
2023-06-05 16:45:00,H29865,H,25.350000000000023,36.450000000000045,1440,46.1,84,No Failure
2023-06-05 17:00:00,M15312,M,25.25,36.450000000000045,1643,31.0,89,No Failure
2023-06-05 17:15:00,L47633,L,25.25,36.55000000000001,1510,36.2,92,No Failure
2023-06-05 17:30:00,L47634,L,25.25,36.55000000000001,1468,46.6,94,No Failure
2023-06-05 17:45:00,L47635,L,25.25,36.55000000000001,1429,57.4,96,No Failure
2023-06-05 18:00:00,H29870,H,25.15000000000004,36.55000000000001,1478,47.6,98,No Failure
2023-06-05 18:15:00,L47637,L,25.25,36.450000000000045,1276,53.6,103,No Failure
2023-06-05 18:30:00,L47638,L,25.15000000000004,36.450000000000045,1486,42.6,105,No Failure
2023-06-05 18:45:00,L47639,L,25.25,36.450000000000045,1476,42.3,107,No Failure
2023-06-05 19:00:00,H29874,H,25.15000000000004,36.450000000000045,1431,42.0,109,No Failure
2023-06-05 19:15:00,L47641,L,25.25,36.55000000000001,1402,40.2,114,No Failure
2023-06-05 19:30:00,L47642,L,25.25,36.55000000000001,1433,43.4,116,No Failure
2023-06-05 19:45:00,L47643,L,25.25,36.55000000000001,2874,4.2,118,Power Failure
2023-06-05 20:00:00,L47644,L,25.15000000000004,36.450000000000045,1511,35.7,120,No Failure
2023-06-05 20:15:00,M15325,M,25.15000000000004,36.450000000000045,1456,42.9,122,No Failure
2023-06-05 20:30:00,L47646,L,25.05000000000001,36.35000000000002,1550,41.5,125,No Failure
2023-06-05 20:45:00,L47647,L,25.05000000000001,36.35000000000002,2182,16.5,127,No Failure
2023-06-05 21:00:00,L47648,L,25.15000000000004,36.55000000000001,1619,31.6,129,No Failure
2023-06-05 21:15:00,M15329,M,25.15000000000004,36.650000000000034,1586,32.7,131,No Failure
2023-06-05 21:30:00,H29884,H,25.15000000000004,36.650000000000034,1499,44.2,134,No Failure
2023-06-05 21:45:00,H29885,H,25.15000000000004,36.650000000000034,1419,42.4,139,No Failure
2023-06-05 22:00:00,M15332,M,25.25,36.85000000000002,1497,41.8,144,No Failure
2023-06-05 22:15:00,M15333,M,25.25,36.85000000000002,1520,37.0,147,No Failure
2023-06-05 22:30:00,L47654,L,25.25,36.950000000000045,1478,49.8,150,No Failure
2023-06-05 22:45:00,L47655,L,25.25,36.950000000000045,1380,41.1,152,No Failure
2023-06-05 23:00:00,L47656,L,25.25,36.85000000000002,1570,37.9,154,No Failure
2023-06-05 23:15:00,H29891,H,25.25,36.85000000000002,1468,41.4,156,No Failure
2023-06-05 23:30:00,L47658,L,25.25,36.85000000000002,1833,22.6,161,No Failure
2023-06-05 23:45:00,M15339,M,25.25,36.75,1323,57.3,163,No Failure
2023-06-06 00:00:00,L47660,L,25.25,36.85000000000002,1583,32.0,166,No Failure
2023-06-06 00:15:00,M15341,M,25.15000000000004,36.85000000000002,1556,39.5,168,No Failure
2023-06-06 00:30:00,L47662,L,25.15000000000004,36.85000000000002,1548,37.4,171,No Failure
2023-06-06 00:45:00,L47663,L,25.25,36.85000000000002,1324,56.9,173,No Failure
2023-06-06 01:00:00,L47664,L,25.25,36.85000000000002,1568,33.7,175,No Failure
2023-06-06 01:15:00,M15345,M,25.25,36.85000000000002,1685,30.7,177,No Failure
2023-06-06 01:30:00,M15346,M,25.25,36.950000000000045,1582,35.9,180,No Failure
2023-06-06 01:45:00,M15347,M,25.25,36.950000000000045,1463,35.0,183,No Failure
2023-06-06 02:00:00,L47668,L,25.25,37.05000000000001,1584,42.8,186,No Failure
2023-06-06 02:15:00,M15349,M,25.350000000000023,37.05000000000001,1347,55.8,188,No Failure
2023-06-06 02:30:00,L47670,L,25.25,37.05000000000001,1459,37.9,191,No Failure
2023-06-06 02:45:00,L47671,L,25.25,37.05000000000001,1420,45.6,193,No Failure
2023-06-06 03:00:00,L47672,L,25.350000000000023,37.150000000000034,1404,43.5,195,No Failure
2023-06-06 03:15:00,L47673,L,25.350000000000023,37.150000000000034,1470,38.8,197,No Failure
2023-06-06 03:30:00,L47674,L,25.450000000000045,37.25,1326,49.8,199,No Failure
2023-06-06 03:45:00,H29909,H,25.350000000000023,37.150000000000034,1459,49.7,201,No Failure
2023-06-06 04:00:00,M15356,M,25.350000000000023,37.05000000000001,1530,40.0,206,No Failure
2023-06-06 04:15:00,L47677,L,25.25,36.85000000000002,1505,39.2,209,No Failure
2023-06-06 04:30:00,L47678,L,25.350000000000023,36.950000000000045,1611,30.2,211,No Failure
2023-06-06 04:45:00,L47679,L,25.350000000000023,36.950000000000045,1515,35.1,213,No Failure
2023-06-06 05:00:00,M15360,M,25.350000000000023,37.05000000000001,1804,27.4,215,No Failure
2023-06-06 05:15:00,M15361,M,25.450000000000045,37.150000000000034,1464,46.2,218,No Failure
2023-06-06 05:30:00,L47682,L,25.450000000000045,37.05000000000001,1390,43.3,221,No Failure
2023-06-06 05:45:00,M15363,M,25.450000000000045,37.05000000000001,1442,48.1,0,No Failure
2023-06-06 06:00:00,M15364,M,25.450000000000045,37.150000000000034,1529,41.9,3,No Failure
2023-06-06 06:15:00,L47685,L,25.450000000000045,37.150000000000034,1610,35.0,6,No Failure
2023-06-06 06:30:00,L47686,L,25.450000000000045,37.150000000000034,1543,34.3,8,No Failure
2023-06-06 06:45:00,H29921,H,25.65000000000004,37.25,1445,48.2,10,No Failure
2023-06-06 07:00:00,L47688,L,25.55000000000001,37.150000000000034,1893,24.6,15,No Failure
2023-06-06 07:15:00,M15369,M,25.450000000000045,37.150000000000034,1415,41.3,17,No Failure
2023-06-06 07:30:00,L47690,L,25.350000000000023,37.150000000000034,1564,37.5,20,No Failure
2023-06-06 07:45:00,L47691,L,25.350000000000023,37.150000000000034,1479,39.4,22,No Failure
2023-06-06 08:00:00,L47692,L,25.350000000000023,37.05000000000001,1426,44.8,24,No Failure
2023-06-06 08:15:00,L47693,L,25.25,37.05000000000001,1428,38.8,26,No Failure
2023-06-06 08:30:00,L47694,L,25.25,37.05000000000001,1620,33.2,28,No Failure
2023-06-06 08:45:00,L47695,L,25.350000000000023,37.05000000000001,1715,28.0,30,No Failure
2023-06-06 09:00:00,L47696,L,25.350000000000023,37.150000000000034,1732,29.9,32,No Failure
2023-06-06 09:15:00,M15377,M,25.350000000000023,37.25,1391,58.2,34,No Failure
2023-06-06 09:30:00,L47698,L,25.450000000000045,37.35000000000002,1924,20.6,37,No Failure
2023-06-06 09:45:00,M15379,M,25.55000000000001,37.35000000000002,2027,19.8,39,No Failure
2023-06-06 10:00:00,L47700,L,25.450000000000045,37.35000000000002,1617,36.2,42,No Failure
2023-06-06 10:15:00,L47701,L,25.350000000000023,37.25,1497,35.8,44,No Failure
2023-06-06 10:30:00,M15382,M,25.350000000000023,37.35000000000002,1448,43.7,46,No Failure
